variant benchmark hosts processes schedulers cores workers runtime
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1141.282798422
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1145.419811459
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1156.826855497
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1163.677161524
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1163.773172274
Ordered knapPI_13_50_1000_006 1 1 1 2 1 1164.224797356
Ordered knapPI_13_50_1000_006 1 1 2 3 2 594.788470547
Ordered knapPI_13_50_1000_006 1 1 2 3 2 598.802253916
Ordered knapPI_13_50_1000_006 1 1 2 3 2 599.430307347
Ordered knapPI_13_50_1000_006 1 1 2 3 2 599.481516354
Ordered knapPI_13_50_1000_006 1 1 2 3 2 601.842568463
Ordered knapPI_13_50_1000_006 1 1 2 3 2 603.432978752
Ordered knapPI_13_50_1000_006 1 1 2 3 2 605.476013198
Ordered knapPI_13_50_1000_006 1 1 2 3 2 605.639849938
Ordered knapPI_13_50_1000_006 1 1 2 3 2 607.146319523
Ordered knapPI_13_50_1000_006 1 1 2 3 2 609.714124941
Ordered knapPI_13_50_1000_006 1 1 4 5 4 319.495338092
Ordered knapPI_13_50_1000_006 1 1 4 5 4 321.818060966
Ordered knapPI_13_50_1000_006 1 1 4 5 4 322.57747878
Ordered knapPI_13_50_1000_006 1 1 4 5 4 325.251168429
Ordered knapPI_13_50_1000_006 1 1 4 5 4 325.602088606
Ordered knapPI_13_50_1000_006 1 1 4 5 4 326.436201647
Ordered knapPI_13_50_1000_006 1 1 4 5 4 327.057564974
Ordered knapPI_13_50_1000_006 1 1 4 5 4 327.07936098
Ordered knapPI_13_50_1000_006 1 1 4 5 4 334.503279576
Ordered knapPI_13_50_1000_006 1 1 4 5 4 334.888309754
Ordered knapPI_13_50_1000_006 2 2 4 5 8 167.516425418
Ordered knapPI_13_50_1000_006 2 2 4 5 8 168.460014968
Ordered knapPI_13_50_1000_006 2 2 4 5 8 168.955137087
Ordered knapPI_13_50_1000_006 2 2 4 5 8 169.57853263
Ordered knapPI_13_50_1000_006 2 2 4 5 8 169.748588347
Ordered knapPI_13_50_1000_006 2 2 4 5 8 169.869327778
Ordered knapPI_13_50_1000_006 2 2 4 5 8 170.161286569
Ordered knapPI_13_50_1000_006 2 2 4 5 8 170.428310847
Ordered knapPI_13_50_1000_006 2 2 4 5 8 175.306066793
Ordered knapPI_13_50_1000_006 2 2 4 5 8 175.97515285
Ordered knapPI_13_50_1000_006 4 8 4 5 32 47.135464888
Ordered knapPI_13_50_1000_006 4 8 4 5 32 47.297407919
Ordered knapPI_13_50_1000_006 4 8 4 5 32 47.388294716
Ordered knapPI_13_50_1000_006 4 8 4 5 32 48.058497584
Ordered knapPI_13_50_1000_006 4 8 4 5 32 49.254222744
Ordered knapPI_13_50_1000_006 4 8 4 5 32 49.419050204
Ordered knapPI_13_50_1000_006 4 8 4 5 32 49.959843339
Ordered knapPI_13_50_1000_006 4 8 4 5 32 50.872282512
Ordered knapPI_13_50_1000_006 4 8 4 5 32 51.98444216
Ordered knapPI_13_50_1000_006 4 8 4 5 32 52.290884529
Ordered knapPI_13_50_1000_006 8 16 4 5 64 27.467802517
Ordered knapPI_13_50_1000_006 8 16 4 5 64 27.637179638
Ordered knapPI_13_50_1000_006 8 16 4 5 64 27.693161418
Ordered knapPI_13_50_1000_006 8 16 4 5 64 27.738134507
Ordered knapPI_13_50_1000_006 8 16 4 5 64 27.90775731
Ordered knapPI_13_50_1000_006 8 16 4 5 64 28.028506003
Ordered knapPI_13_50_1000_006 8 16 4 5 64 28.044876594
Ordered knapPI_13_50_1000_006 8 16 4 5 64 28.063640684
Ordered knapPI_13_50_1000_006 8 16 4 5 64 28.60561558
Ordered knapPI_13_50_1000_006 8 16 4 5 64 29.242361474
Ordered knapPI_13_50_1000_006 16 32 4 5 128 17.855623421
Ordered knapPI_13_50_1000_006 16 32 4 5 128 17.953114311
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.006226694
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.256772459
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.300604046
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.321860292
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.619048794
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.705745198
Ordered knapPI_13_50_1000_006 16 32 4 5 128 18.714422709
Ordered knapPI_13_50_1000_006 16 32 4 5 128 19.806467918
Ordered knapPI_13_50_1000_006 17 50 4 5 200 15.376486126
Ordered knapPI_13_50_1000_006 17 50 4 5 200 15.576445558
Ordered knapPI_13_50_1000_006 17 50 4 5 200 15.683519447
Ordered knapPI_13_50_1000_006 17 50 4 5 200 15.929389763
Ordered knapPI_13_50_1000_006 17 50 4 5 200 15.972206721
Ordered knapPI_13_50_1000_006 17 50 4 5 200 16.014577903
Ordered knapPI_13_50_1000_006 17 50 4 5 200 16.459325735
Ordered knapPI_13_50_1000_006 17 50 4 5 200 16.991890139
Ordered knapPI_13_50_1000_006 17 50 4 5 200 17.239621754
Ordered knapPI_13_50_1000_006 17 50 4 5 200 17.262499919
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2097.145217599
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2099.711128538
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2145.305398552
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2147.324752058
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2167.485223896
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2196.769125202
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2219.19800061
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2221.467385484
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2250.15460218
Ordered knapPI_14_100_1000_033 1 1 1 2 1 2254.985452608
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1922.859421356
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1923.350501701
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1924.479806661
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1926.012894335
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1927.586022783
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1928.320317975
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1928.780674035
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1930.368326004
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1933.81575782
Ordered knapPI_14_100_1000_033 1 1 2 3 2 1934.275293763
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1230.317885935
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1246.805442147
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1266.291079439
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1275.713087013
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1276.080421794
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1277.308614681
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1277.649478589
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1278.355929676
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1281.392517192
Ordered knapPI_14_100_1000_033 1 1 4 5 4 1288.014229195
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1237.483490741
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1237.756782911
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1241.033208162
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1241.315686192
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1243.767490817
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1249.351732539
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1250.602319241
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1252.71203703
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1255.500895557
Ordered knapPI_14_100_1000_033 2 2 4 5 8 1258.225293369
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1237.356938569
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1239.168851351
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1242.517102098
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1246.773823796
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1247.002245424
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1253.281517552
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1257.364220474
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1262.466170984
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1273.747921656
Ordered knapPI_14_100_1000_033 4 8 4 5 32 1310.793635416
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1237.992921846
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1239.468775967
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1245.207264771
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1246.248801799
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1248.397364244
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1248.963603802
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1257.881159089
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1259.956544313
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1261.481629609
Ordered knapPI_14_100_1000_033 8 16 4 5 64 1263.168744638
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1249.305504545
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1251.548332379
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1260.84473902
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1261.231327318
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1264.299610481
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1264.754591475
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1265.000278314
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1267.176315026
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1279.963012892
Ordered knapPI_14_100_1000_033 16 32 4 5 128 1282.864694719
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1241.765553875
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1252.064184002
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1255.487487791
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1265.928140419
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1270.118196113
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1271.42062147
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1273.179407539
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1273.256252066
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1283.12059162
Ordered knapPI_14_100_1000_033 17 50 4 5 200 1329.401357227
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2831.913030497
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2832.938313464
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2834.476292401
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2836.036478426
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2836.335587013
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2841.022913756
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2849.4691125
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2919.524403851
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2940.714769266
Ordered knapPI_14_50_1000_021 1 1 1 2 1 2997.945614859
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1878.266211764
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1879.759329111
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1880.19564536
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1881.68115912
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1905.232700096
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1919.41873954
Ordered knapPI_14_50_1000_021 1 1 2 3 2 1926.350254904
Ordered knapPI_14_50_1000_021 1 1 2 3 2 2137.884330196
Ordered knapPI_14_50_1000_021 1 1 2 3 2 2350.479329292
Ordered knapPI_14_50_1000_021 1 1 2 3 2 2361.487089359
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1310.065462814
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1347.384388069
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1348.942942109
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1352.282222934
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1355.078269235
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1355.369356717
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1359.807549214
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1360.812576345
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1362.243792365
Ordered knapPI_14_50_1000_021 1 1 4 5 4 1364.403891786
Ordered knapPI_14_50_1000_021 2 2 4 5 8 943.678032882
Ordered knapPI_14_50_1000_021 2 2 4 5 8 945.010993333
Ordered knapPI_14_50_1000_021 2 2 4 5 8 952.328578326
Ordered knapPI_14_50_1000_021 2 2 4 5 8 953.851508806
Ordered knapPI_14_50_1000_021 2 2 4 5 8 955.390088971
Ordered knapPI_14_50_1000_021 2 2 4 5 8 957.765535079
Ordered knapPI_14_50_1000_021 2 2 4 5 8 961.350027741
Ordered knapPI_14_50_1000_021 2 2 4 5 8 961.723135756
Ordered knapPI_14_50_1000_021 2 2 4 5 8 963.14018041
Ordered knapPI_14_50_1000_021 2 2 4 5 8 963.182199046
Ordered knapPI_14_50_1000_021 4 8 4 5 32 761.533503518
Ordered knapPI_14_50_1000_021 4 8 4 5 32 762.116183061
Ordered knapPI_14_50_1000_021 4 8 4 5 32 770.072342838
Ordered knapPI_14_50_1000_021 4 8 4 5 32 770.543940027
Ordered knapPI_14_50_1000_021 4 8 4 5 32 774.356295497
Ordered knapPI_14_50_1000_021 4 8 4 5 32 774.603947748
Ordered knapPI_14_50_1000_021 4 8 4 5 32 775.104395946
Ordered knapPI_14_50_1000_021 4 8 4 5 32 776.437504046
Ordered knapPI_14_50_1000_021 4 8 4 5 32 778.979010065
Ordered knapPI_14_50_1000_021 4 8 4 5 32 781.457627955
Ordered knapPI_14_50_1000_021 8 16 4 5 64 767.422702849
Ordered knapPI_14_50_1000_021 8 16 4 5 64 771.843452471
Ordered knapPI_14_50_1000_021 8 16 4 5 64 773.48048625
Ordered knapPI_14_50_1000_021 8 16 4 5 64 774.678766759
Ordered knapPI_14_50_1000_021 8 16 4 5 64 774.695878231
Ordered knapPI_14_50_1000_021 8 16 4 5 64 779.311377509
Ordered knapPI_14_50_1000_021 8 16 4 5 64 779.482706463
Ordered knapPI_14_50_1000_021 8 16 4 5 64 782.218324965
Ordered knapPI_14_50_1000_021 8 16 4 5 64 783.369529443
Ordered knapPI_14_50_1000_021 8 16 4 5 64 791.123875168
Ordered knapPI_14_50_1000_021 16 32 4 5 128 772.088275629
Ordered knapPI_14_50_1000_021 16 32 4 5 128 772.832005326
Ordered knapPI_14_50_1000_021 16 32 4 5 128 773.308641171
Ordered knapPI_14_50_1000_021 16 32 4 5 128 774.435485694
Ordered knapPI_14_50_1000_021 16 32 4 5 128 774.954235321
Ordered knapPI_14_50_1000_021 16 32 4 5 128 775.874804302
Ordered knapPI_14_50_1000_021 16 32 4 5 128 776.6757788
Ordered knapPI_14_50_1000_021 16 32 4 5 128 778.08845781
Ordered knapPI_14_50_1000_021 16 32 4 5 128 782.072934048
Ordered knapPI_14_50_1000_021 16 32 4 5 128 795.867931874
Ordered knapPI_14_50_1000_021 17 50 4 5 200 766.033390929
Ordered knapPI_14_50_1000_021 17 50 4 5 200 766.272005395
Ordered knapPI_14_50_1000_021 17 50 4 5 200 779.529714451
Ordered knapPI_14_50_1000_021 17 50 4 5 200 782.670273308
Ordered knapPI_14_50_1000_021 17 50 4 5 200 784.18893213
Ordered knapPI_14_50_1000_021 17 50 4 5 200 787.851159202
Ordered knapPI_14_50_1000_021 17 50 4 5 200 788.639327368
Ordered knapPI_14_50_1000_021 17 50 4 5 200 790.183217087
Ordered knapPI_14_50_1000_021 17 50 4 5 200 790.733484043
Ordered knapPI_14_50_1000_021 17 50 4 5 200 791.633174433
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1593.479137169
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1595.784292705
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1640.526252762
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1644.22713565
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1645.163571366
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1656.876328362
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1676.062637574
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1678.779863459
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1689.757202972
Ordered knapPI_15_100_1000_059 1 1 1 2 1 1699.601976887
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1171.74666688
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1221.707204608
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1253.157254579
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1254.750495679
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1392.81529504
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1404.040072874
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1421.048788198
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1422.021624916
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1429.391931541
Ordered knapPI_15_100_1000_059 1 1 2 3 2 1449.294531633
Ordered knapPI_15_100_1000_059 1 1 4 5 4 849.047745552
Ordered knapPI_15_100_1000_059 1 1 4 5 4 849.332598409
Ordered knapPI_15_100_1000_059 1 1 4 5 4 850.087368543
Ordered knapPI_15_100_1000_059 1 1 4 5 4 854.752102351
Ordered knapPI_15_100_1000_059 1 1 4 5 4 857.774683665
Ordered knapPI_15_100_1000_059 1 1 4 5 4 875.952283888
Ordered knapPI_15_100_1000_059 1 1 4 5 4 884.034092892
Ordered knapPI_15_100_1000_059 1 1 4 5 4 894.896185585
Ordered knapPI_15_100_1000_059 1 1 4 5 4 896.24153399
Ordered knapPI_15_100_1000_059 1 1 4 5 4 909.489912989
Ordered knapPI_15_100_1000_059 2 2 4 5 8 674.362281737
Ordered knapPI_15_100_1000_059 2 2 4 5 8 678.663661375
Ordered knapPI_15_100_1000_059 2 2 4 5 8 686.731392433
Ordered knapPI_15_100_1000_059 2 2 4 5 8 686.751790511
Ordered knapPI_15_100_1000_059 2 2 4 5 8 688.987749291
Ordered knapPI_15_100_1000_059 2 2 4 5 8 689.342741899
Ordered knapPI_15_100_1000_059 2 2 4 5 8 689.983895014
Ordered knapPI_15_100_1000_059 2 2 4 5 8 691.814773918
Ordered knapPI_15_100_1000_059 2 2 4 5 8 695.233744347
Ordered knapPI_15_100_1000_059 2 2 4 5 8 707.975616537
Ordered knapPI_15_100_1000_059 4 8 4 5 32 623.730527387
Ordered knapPI_15_100_1000_059 4 8 4 5 32 626.405706957
Ordered knapPI_15_100_1000_059 4 8 4 5 32 626.520091639
Ordered knapPI_15_100_1000_059 4 8 4 5 32 627.475933014
Ordered knapPI_15_100_1000_059 4 8 4 5 32 627.642742542
Ordered knapPI_15_100_1000_059 4 8 4 5 32 632.100788486
Ordered knapPI_15_100_1000_059 4 8 4 5 32 632.896280133
Ordered knapPI_15_100_1000_059 4 8 4 5 32 637.136911162
Ordered knapPI_15_100_1000_059 4 8 4 5 32 645.674468886
Ordered knapPI_15_100_1000_059 4 8 4 5 32 726.33663081
Ordered knapPI_15_100_1000_059 8 16 4 5 64 621.08838242
Ordered knapPI_15_100_1000_059 8 16 4 5 64 624.933370009
Ordered knapPI_15_100_1000_059 8 16 4 5 64 627.190755558
Ordered knapPI_15_100_1000_059 8 16 4 5 64 628.903522134
Ordered knapPI_15_100_1000_059 8 16 4 5 64 629.179039402
Ordered knapPI_15_100_1000_059 8 16 4 5 64 630.674923384
Ordered knapPI_15_100_1000_059 8 16 4 5 64 631.806728874
Ordered knapPI_15_100_1000_059 8 16 4 5 64 633.238865637
Ordered knapPI_15_100_1000_059 8 16 4 5 64 637.444243853
Ordered knapPI_15_100_1000_059 8 16 4 5 64 665.036292406
Ordered knapPI_15_100_1000_059 16 32 4 5 128 619.000573658
Ordered knapPI_15_100_1000_059 16 32 4 5 128 621.290718209
Ordered knapPI_15_100_1000_059 16 32 4 5 128 624.107190014
Ordered knapPI_15_100_1000_059 16 32 4 5 128 624.998169852
Ordered knapPI_15_100_1000_059 16 32 4 5 128 631.427543734
Ordered knapPI_15_100_1000_059 16 32 4 5 128 632.435358645
Ordered knapPI_15_100_1000_059 16 32 4 5 128 634.562973284
Ordered knapPI_15_100_1000_059 16 32 4 5 128 634.8766893
Ordered knapPI_15_100_1000_059 16 32 4 5 128 650.662288698
Ordered knapPI_15_100_1000_059 16 32 4 5 128 681.735531373
Ordered knapPI_15_100_1000_059 17 50 4 5 200 625.021442754
Ordered knapPI_15_100_1000_059 17 50 4 5 200 628.646861143
Ordered knapPI_15_100_1000_059 17 50 4 5 200 631.625601455
Ordered knapPI_15_100_1000_059 17 50 4 5 200 632.536006316
Ordered knapPI_15_100_1000_059 17 50 4 5 200 634.590648399
Ordered knapPI_15_100_1000_059 17 50 4 5 200 636.48529865
Ordered knapPI_15_100_1000_059 17 50 4 5 200 639.360839906
Ordered knapPI_15_100_1000_059 17 50 4 5 200 650.932054971
Ordered knapPI_15_100_1000_059 17 50 4 5 200 652.745934238
Ordered knapPI_15_100_1000_059 17 50 4 5 200 670.624330313
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3022.533599274
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3030.169625159
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3036.357226381
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3074.776738906
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3105.009625595
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3126.128157871
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3142.663753085
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3226.967847656
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3241.835361809
Ordered knapPI_15_50_1000_072 1 1 1 2 1 3266.226429652
Ordered knapPI_15_50_1000_072 1 1 2 3 2 1977.293144514
Ordered knapPI_15_50_1000_072 1 1 2 3 2 1980.770678841
Ordered knapPI_15_50_1000_072 1 1 2 3 2 1984.391200266
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2014.367477455
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2040.531851915
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2040.770182853
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2042.746399382
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2043.360767572
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2049.651057989
Ordered knapPI_15_50_1000_072 1 1 2 3 2 2068.166083063
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1184.237065717
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1187.508169821
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1190.203093109
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1202.492624424
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1205.512213692
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1209.124144166
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1210.297960847
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1211.12643865
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1214.328574861
Ordered knapPI_15_50_1000_072 1 1 4 5 4 1533.294693967
Ordered knapPI_15_50_1000_072 2 2 4 5 8 1280.562770971
Ordered knapPI_15_50_1000_072 2 2 4 5 8 837.43150686
Ordered knapPI_15_50_1000_072 2 2 4 5 8 837.556365039
Ordered knapPI_15_50_1000_072 2 2 4 5 8 838.29501892
Ordered knapPI_15_50_1000_072 2 2 4 5 8 848.370853843
Ordered knapPI_15_50_1000_072 2 2 4 5 8 851.656369638
Ordered knapPI_15_50_1000_072 2 2 4 5 8 854.153135775
Ordered knapPI_15_50_1000_072 2 2 4 5 8 855.289126035
Ordered knapPI_15_50_1000_072 2 2 4 5 8 864.70307839
Ordered knapPI_15_50_1000_072 2 2 4 5 8 876.406499864
Ordered knapPI_15_50_1000_072 4 8 4 5 32 684.707243856
Ordered knapPI_15_50_1000_072 4 8 4 5 32 688.953070362
Ordered knapPI_15_50_1000_072 4 8 4 5 32 692.804666249
Ordered knapPI_15_50_1000_072 4 8 4 5 32 696.584473179
Ordered knapPI_15_50_1000_072 4 8 4 5 32 700.250572025
Ordered knapPI_15_50_1000_072 4 8 4 5 32 701.224816115
Ordered knapPI_15_50_1000_072 4 8 4 5 32 704.949599563
Ordered knapPI_15_50_1000_072 4 8 4 5 32 718.94512021
Ordered knapPI_15_50_1000_072 4 8 4 5 32 730.113319176
Ordered knapPI_15_50_1000_072 4 8 4 5 32 737.173774122
Ordered knapPI_15_50_1000_072 8 16 4 5 64 1375.837285009
Ordered knapPI_15_50_1000_072 8 16 4 5 64 682.687807928
Ordered knapPI_15_50_1000_072 8 16 4 5 64 683.824490685
Ordered knapPI_15_50_1000_072 8 16 4 5 64 689.363631059
Ordered knapPI_15_50_1000_072 8 16 4 5 64 704.107116549
Ordered knapPI_15_50_1000_072 8 16 4 5 64 706.69213842
Ordered knapPI_15_50_1000_072 8 16 4 5 64 709.845455313
Ordered knapPI_15_50_1000_072 8 16 4 5 64 711.93562929
Ordered knapPI_15_50_1000_072 8 16 4 5 64 712.818073173
Ordered knapPI_15_50_1000_072 8 16 4 5 64 732.946578924
Ordered knapPI_15_50_1000_072 16 32 4 5 128 1307.017981646
Ordered knapPI_15_50_1000_072 16 32 4 5 128 683.798052209
Ordered knapPI_15_50_1000_072 16 32 4 5 128 685.676620455
Ordered knapPI_15_50_1000_072 16 32 4 5 128 686.504639246
Ordered knapPI_15_50_1000_072 16 32 4 5 128 690.717350766
Ordered knapPI_15_50_1000_072 16 32 4 5 128 697.024163671
Ordered knapPI_15_50_1000_072 16 32 4 5 128 701.533247502
Ordered knapPI_15_50_1000_072 16 32 4 5 128 703.091034845
Ordered knapPI_15_50_1000_072 16 32 4 5 128 753.268254524
Ordered knapPI_15_50_1000_072 16 32 4 5 128 753.605112293
Ordered knapPI_15_50_1000_072 17 50 4 5 200 689.001194553
Ordered knapPI_15_50_1000_072 17 50 4 5 200 691.30935909
Ordered knapPI_15_50_1000_072 17 50 4 5 200 695.42064742
Ordered knapPI_15_50_1000_072 17 50 4 5 200 700.14713557
Ordered knapPI_15_50_1000_072 17 50 4 5 200 701.560326213
Ordered knapPI_15_50_1000_072 17 50 4 5 200 701.822444833
Ordered knapPI_15_50_1000_072 17 50 4 5 200 701.835490616
Ordered knapPI_15_50_1000_072 17 50 4 5 200 715.513486309
Ordered knapPI_15_50_1000_072 17 50 4 5 200 718.593025961
Ordered knapPI_15_50_1000_072 17 50 4 5 200 757.336708555
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2466.627958016
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2470.985373856
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2483.904673205
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2493.541296058
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2494.086173406
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2503.2076828
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2506.583516036
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2522.266258367
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2542.037443999
